record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,has_range_polygon,year_in_scope,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
923,Bubulcus ibis,Bubulcus ibis,accepted,Pelecaniformes,Tianjin,2002,117.4,39.24,TRUE,TRUE,109.35039554527816,27.46995097244457,117.88238549202147,32.99042294579236,27.59420712317302,NE,356.5725772272921,N,8.049604454721845,11.770049027555434,-0.4823854920214643,6.249577054207641,1515.3324521549039,707.0875999813705,FALSE
924,Egretta eulophotes,Egretta eulophotes,accepted,Pelecaniformes,Tianjin,2004,117.81,39.26,TRUE,TRUE,122.05764014812118,39.82821961482885,118.02392578125011,39.22552490275217,261.5155465381681,W,281.8221870484449,W,-4.247640148121178,-0.5682196148288554,-0.2139257812501114,0.034475097247828046,364.53860940416104,18.560747590030044,FALSE
925,Egretta garzetta,Egretta garzetta,accepted,Pelecaniformes,Xizang,2013,97.82,30.17,TRUE,TRUE,107.64687611627157,29.606616825072884,97.82,30.17,276.22691602545325,W,0,N,-9.826876116271578,0.5633831749271181,0,0,939.8040019945097,0,TRUE
926,Egretta picata,Egretta picata,accepted,Pelecaniformes,Jiangsu,2021,121.45,32.27,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,Gorsachius goisagi,Gorsachius goisagi,accepted,Pelecaniformes,Hainan,2024,110.76,19.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,Gorsachius melanolophus,Gorsachius melanolophus,accepted,Pelecaniformes,Jiangsu,2019,119.37,34.75,TRUE,TRUE,110.07510141261162,22.06751677473623,121.53918800300913,25.29462623114535,30.68948556677026,NE,349.29621851642065,N,9.294898587388388,12.68248322526377,-2.1691880030091255,9.455373768854649,1677.4628931052714,1079.8504400978643,FALSE
929,Gorsachius melanolophus,Gorsachius melanolophus,accepted,Pelecaniformes,Shandong,2018,118.45,36.68,TRUE,TRUE,110.07510141261162,22.06751677473623,121.53918800300913,25.29462623114535,24.56935690423893,NE,347.680942749461,N,8.374898587388387,14.61248322526377,-3.089188003009127,11.385373768854649,1819.5581399428609,1310.5809095500024,FALSE
930,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Guangdong,1998,114.15,24.9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Guizhou,2007,108.28,26.43,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Hunan,2006,113.64,28.16,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Shaanxi,2022,108.35,33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Sichuan,2016,105.76,32.66,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,Oroanassa magnifica,Oroanassa magnifica,accepted,Pelecaniformes,Yunnan,2006,101.55,24.03,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,Ixobrychus cinnamomeus,Ixobrychus cinnamomeus,accepted,Pelecaniformes,Qinghai,2018,101.89,36.56,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,Ixobrychus eurhythmus,Ixobrychus eurhythmus,accepted,Pelecaniformes,Shaanxi,2014,108.73,34.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,Ixobrychus minutus,Ixobrychus minutus,accepted,Pelecaniformes,Gansu,2019,98.55,39.73,TRUE,TRUE,83.26114838249349,43.86906949421787,86.72946811853939,44.276355866638404,104.73006739650287,E,113.30997174270766,SE,15.28885161750651,-4.139069494217871,11.82053188146061,-4.546355866638407,1334.9080699722679,1088.527192157652,FALSE
939,Nycticorax nycticorax,Nycticorax nycticorax,accepted,Pelecaniformes,Xizang,2014,91.09,29.28,TRUE,TRUE,112.85130223286261,31.245548392973927,92.08025876809758,27.358284560377744,269.6356682961044,W,335.833006794157,NW,-21.761302232862604,-1.9655483929739255,-0.9902587680975756,1.9217154396222575,2075.564859753888,235.39696082617263,FALSE
940,Mycteria leucocephala,Mycteria leucocephala,accepted,Pelecaniformes,Guizhou,2008,106.71,26.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,Pelecanus crispus,Pelecanus crispus,accepted,Pelecaniformes,Guizhou,2023,104.25,29.32,TRUE,TRUE,87.97165841756521,41.11484829776827,90.89770507772732,36.7883300781707,126.58775150765666,SE,119.9170795613719,SE,16.27834158243479,-11.794848297768269,13.352294922272677,-7.468330078170702,1967.4706074151777,1485.6528091195473,FALSE
942,Pelecanus onocrotalus,Pelecanus onocrotalus,accepted,Pelecaniformes,Anhui,2005,117.46,33.77,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,Pelecanus onocrotalus,Pelecanus onocrotalus,accepted,Pelecaniformes,Jiangsu,2016,120.16,33.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,Pelecanus onocrotalus,Pelecanus onocrotalus,accepted,Pelecaniformes,Liaoning,2022,122.87,41.7,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,Pelecanus onocrotalus,Pelecanus onocrotalus,accepted,Pelecaniformes,Shandong,2020,119.05,35.43,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,Pelecanus onocrotalus,Pelecanus onocrotalus,accepted,Pelecaniformes,Sichuan,2003,106.09,30.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,Nipponia nippon,Nipponia nippon,accepted,Pelecaniformes,Gansu,2021,106.37,34.32,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,Platalea minor,Platalea minor,accepted,Pelecaniformes,Anhui,2016,116.91,30.51,TRUE,TRUE,122.70135271905997,39.63001304393395,122.60388183607802,39.48168945270618,209.17698770002778,SW,209.15195678731573,SW,-5.791352719059972,-9.120013043933948,-5.69388183607802,-8.971689452706176,1152.1075672478182,1133.4536257769664,FALSE
950,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Hainan,2021,109.32,19.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Henan,2014,114.33,31.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Hubei,2017,114.15,30.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Jiangsu,2020,120.78,32.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Jiangxi,2017,116.31,28.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Tianjin,2014,117.33,38.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Xizang,2018,89.07,31.01,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,Plegadis falcinellus,Plegadis falcinellus,accepted,Pelecaniformes,Yunnan,2012,102.5,24.34,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Anhui,2022,117.02,30.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Beijing,2015,116.63,39.71,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Liaoning,2019,121.27,40.27,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Inner Mongolia,2015,101.29,42.3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Ningxia,2015,106.26,36.1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Qinghai,2013,97.42,36.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Shandong,2014,118.52,35.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Shaanxi,2009,109.01,34.38,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Shanghai,2019,121.86,31.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Sichuan,2018,30.98,30.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Tianjin,2016,117.33,38.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Xinjiang,2000,87.93,43.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,Phoenicopterus roseus,Phoenicopterus roseus,accepted,Phoenicopteriformes,Yunnan,2020,103.27,26.7,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,Indicator xanthonotus,Indicator xanthonotus,accepted,Piciformes,Sichuan,2021,103.02,29.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,Psilopogon faber,Psilopogon faber,accepted,Piciformes,Zhejiang,2016,119.47,26.28,TRUE,TRUE,108.86092492415185,24.05704102384844,110.32348632943064,24.843688965173783,74.74004901107463,E,78.16931763062337,E,10.609075075848153,2.22295897615156,9.146513670569362,1.4363110348262182,1096.4165778390059,930.9837999627761,FALSE
973,Psilopogon faiostrictus,Psilopogon faiostrictus,accepted,Piciformes,Guangxi,2008,106.85,22.34,TRUE,TRUE,108.90600389333622,21.385791827105052,106.85,22.34,296.94861498544384,NW,0,N,-2.056003893336225,0.9542081728949476,0,0,238.81812586602692,0,TRUE
974,Psilopogon faiostrictus,Psilopogon faiostrictus,accepted,Piciformes,Yunnan,2015,103.69,22.94,TRUE,TRUE,108.90600389333622,21.385791827105052,103.82404517794595,22.64304133902887,288.80757684170425,W,337.43135226235887,NW,-5.216003893336222,1.554208172894949,-0.13404517794594994,0.2969586609711321,569.0515559753329,35.43679600822835,FALSE
975,Psilopogon virens,Psilopogon virens,accepted,Piciformes,Gansu,2016,105.51,32.97,TRUE,TRUE,108.54659518675079,26.081773060511352,103.00838208364729,29.418534797994095,339.7474788468545,N,30.43078036701263,NE,-3.0365951867507874,6.888226939488646,2.501617916352714,3.551465202005904,824.6954536711953,461.0462237468428,FALSE
976,Dendrocopos hyperythrus,Dendrocopos hyperythrus,accepted,Piciformes,Qinghai,2013,101.03,32.68,TRUE,TRUE,104.79635021105389,31.14696714980018,101.03,32.68,296.6055192627722,NW,0,N,-3.76635021105389,1.5330328501998203,0,0,391.002727541403,0,TRUE
977,Picumnus innominatus,Picumnus innominatus,accepted,Piciformes,Guangxi,2005,106.42,23.13,TRUE,TRUE,108.68490375479442,27.815309627063424,106.42,23.13,204.07321569938273,SW,0,N,-2.2649037547944175,-4.685309627063425,0,0,567.2104932431973,0,TRUE
978,Picumnus innominatus,Picumnus innominatus,accepted,Piciformes,Shandong,2017,117.07,33.93,TRUE,TRUE,108.68490375479442,27.815309627063424,116.89295345727984,32.56032971634738,47.55496338121168,NE,6.121680191607197,N,8.385096245205574,6.114690372936575,0.17704654272014864,1.3696702836526171,1047.0558215102533,154.17994190442548,FALSE
979,Picus chlorolophus,Picus chlorolophus,accepted,Piciformes,Xizang,2019,95.28,27.27,TRUE,TRUE,104.48717874895009,24.24993959459813,95.066002,27.843967,291.975010191391,W,161.6595192519751,S,-9.207178748950085,3.020060405401871,0.21399800000000369,-0.5739669999999997,980.2743757005334,65.80975169052195,FALSE
980,Sasia ochracea,Sasia ochracea,accepted,Piciformes,Guangdong,2013,111.58,23.45,TRUE,TRUE,101.33615891149523,23.995227770246522,109.09051513696403,22.706115722362767,91.25318620271827,E,71.52076499440426,E,10.243841088504766,-0.5452277702465231,2.489484863035969,0.7438842776372319,1049.940212287715,269.3728494658979,FALSE
981,Sasia ochracea,Sasia ochracea,accepted,Piciformes,Hunan,2017,109.83,26.07,TRUE,TRUE,101.33615891149523,23.995227770246522,108.57808883332989,22.909065925193,73.13940289627214,E,19.563986375273373,N,8.493841088504766,2.074772229753478,1.2519111666701122,3.160934074806999,887.104183475386,370.7320265450062,FALSE
982,Podiceps auritus,Podiceps auritus,accepted,Podicipediformes,Gansu,2020,100.44,38.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,Podiceps auritus,Podiceps auritus,accepted,Podicipediformes,Shaanxi,2016,109.03,32.71,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,Podiceps grisegena,Podiceps grisegena,accepted,Podicipediformes,Gansu,2007,101.1,38.86,TRUE,TRUE,122.69001515151355,47.58719120165513,83.33291684163902,45.04307868083657,248.75498212856877,W,108.91539702944596,E,-21.590015151513555,-8.727191201655131,17.767083158360975,-6.183078680836573,1986.0954710947753,1607.8717046682857,FALSE
985,Podiceps nigricollis,Podiceps nigricollis,accepted,Podicipediformes,Shaanxi,2002,106.9,32.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,Podiceps nigricollis,Podiceps nigricollis,accepted,Podicipediformes,Xizang,2013,97.8,29.3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,Phoebastria immutabilis,Phoebastria immutabilis,accepted,Procellariiformes,Fujian,2005,119.3,26.1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,Oceanites oceanicus,Oceanites oceanicus,accepted,Procellariiformes,Zhejiang,2019,120.15,30.25,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,Ardenna pacifica,Ardenna pacifica,accepted,Procellariiformes,Shanghai,2012,121.32,31.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,Ardenna pacifica,Ardenna pacifica,accepted,Procellariiformes,Zhejiang,2018,119.12,28.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,Ardenna tenuirostris,Ardenna tenuirostris,accepted,Procellariiformes,Fujian,2024,120.26,26.72,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,Ardenna tenuirostris,Ardenna tenuirostris,accepted,Procellariiformes,Hebei,2013,118.75,39.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,Bulweria bulwerii,Bulweria bulwerii,accepted,Procellariiformes,Yunnan,2005,103.23,22.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,Calonectris leucomelas,Calonectris leucomelas,accepted,Procellariiformes,Anhui,2011,117.2,31.89,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,Calonectris leucomelas,Calonectris leucomelas,accepted,Procellariiformes,Tianjin,2017,117.42,38.79,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,Syrrhaptes paradoxus,Syrrhaptes paradoxus,accepted,Pterocliformes,Guangxi,2006,107.13,22.2,TRUE,TRUE,108.34954041794829,44.13949655658073,106.24072265582595,37.31311035116187,183.0202464590381,S,176.8445599662209,S,-1.219540417948295,-21.939496556580732,0.8892773441740474,-15.113110351161868,2463.2229740152443,1693.1125922695778,FALSE
997,Asio flammeus,Asio flammeus,accepted,Strigiformes,Guangxi,2004,107.08,22.14,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,Athene noctua,Athene noctua,accepted,Strigiformes,Yunnan,2000,99.26,28.35,TRUE,TRUE,101.7711757565444,38.93493312212713,99.26,28.35,191.88834298235824,S,0,N,-2.5111757565443895,-10.584933122127126,0,0,1214.3912826876922,0,TRUE
999,Athene noctua,Athene noctua,accepted,Strigiformes,Zhejiang,2022,119.69,30.63,TRUE,TRUE,101.7711757565444,38.93493312212713,118.45390368103826,34.171356653677734,114.06148041936098,SE,163.24496638825894,S,17.918824243455603,-8.304933122127128,1.2360963189617422,-3.5413566536777346,1859.889683603073,412.55373868580284,FALSE
1000,Bubo nipalensis,Bubo nipalensis,accepted,Strigiformes,Guangxi,2014,106.88,22.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,Bubo nipalensis,Bubo nipalensis,accepted,Strigiformes,Chongqing,2018,107.33,28.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,Glaucidium cuculoides,Glaucidium cuculoides,accepted,Strigiformes,Beijing,2008,116.37,39.91,TRUE,TRUE,109.72704156523275,27.468010681825778,116.37,32.399108887065665,22.164113775218482,N,0,N,6.642958434767252,12.441989318174219,0,7.510891112934331,1525.7486599188107,848.1037526234765,FALSE
1003,Ketupa flavipes,Ketupa flavipes,accepted,Strigiformes,Shanxi,2024,111.86,35.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,Ninox japonica,Ninox japonica,accepted,Strigiformes,Hunan,2018,111.63,29.53,TRUE,TRUE,118.68443914866714,36.32193822280698,111.63,29.53,223.0572165943144,SW,0,N,-7.054439148667143,-6.7919382228069765,0,0,1002.9933187010562,0,TRUE
1005,Otus lettia,Otus lettia,accepted,Strigiformes,Gansu,2023,105.16,32.64,TRUE,TRUE,110.6196143586185,26.632263472505887,104.13122065980565,30.73893829636529,323.0140338296839,NW,24.456333404471195,NE,-5.459614358618509,6.007736527494114,1.0287793401943475,1.90106170363471,852.115728593986,234.31119963300935,FALSE
1006,Otus semitorques,Otus semitorques,accepted,Strigiformes,Henan,2011,114.25,31.95,TRUE,TRUE,120.49412890392357,40.4544990298574,112.6916412486076,33.541854936391786,212.54352806776458,SW,140.108498867673,SE,-6.244128903923567,-8.504499029857403,1.5583587513924044,-1.5918549363917869,1106.8893469297036,229.72113055364392,FALSE
1007,Otus semitorques,Otus semitorques,accepted,Strigiformes,Inner Mongolia,2022,110.82,40.85,TRUE,TRUE,120.49412890392357,40.4544990298574,112.08832452371746,38.99960082332937,276.23266870235074,W,332.6764117467804,NW,-9.674128903923574,0.39550097014259933,-1.2683245237174674,1.850399176670635,806.0685135292379,232.76805549118168,FALSE
1008,Otus semitorques,Otus semitorques,accepted,Strigiformes,Zhejiang,2015,119.12,30.3,TRUE,TRUE,120.49412890392357,40.4544990298574,117.83422117055922,35.053316274847134,186.70416017280647,S,166.8215543807612,S,-1.3741289039235625,-10.154499029857401,1.2857788294407868,-4.753316274847133,1152.3754241533245,546.4650027355657,FALSE
1009,Otus spilocephalus,Otus spilocephalus,accepted,Strigiformes,Anhui,2022,118.15,30.09,TRUE,TRUE,108.16287941435976,25.457650365236223,117.93977928098211,28.30829890202302,60.067972955668154,NE,5.829450473368297,N,9.987120585640241,4.632349634763777,0.2102207190178973,1.7817010979769812,1104.7862352991365,200.41164690005652,FALSE
1010,Otus spilocephalus,Otus spilocephalus,accepted,Strigiformes,Jiangxi,2011,114.38,24.49,TRUE,TRUE,108.16287941435976,25.457650365236223,114.38,24.49,98.41943643974912,E,0,N,6.217120585640231,-0.9676503652362243,0,0,636.7713360019131,0,TRUE
1011,Tyto alba,Tyto alba,accepted,Strigiformes,Guangxi,2004,109.51,18.25,TRUE,TRUE,98.02786487923862,26.38675511227759,103.079369,22.454565,125.14524573703687,SE,123.73642747263978,SE,11.482135120761384,-8.13675511227759,6.430631000000005,-4.204564999999999,1488.5933021872247,821.4669384449372,FALSE
1012,Tyto alba,Tyto alba,accepted,Strigiformes,Hainan,2016,109.57,18.29,TRUE,TRUE,98.02786487923862,26.38675511227759,103.079369,22.454565,124.85533488124639,SE,123.22322158007114,SE,11.542135120761372,-8.096755112277592,6.490630999999993,-4.164565,1490.80188038018,824.253410885658,FALSE
1013,Tyto alba,Tyto alba,accepted,Strigiformes,Xizang,2020,95.46,29.49,TRUE,TRUE,98.02786487923862,26.38675511227759,95.46,29.49,324.4257749397417,NW,0,N,-2.567864879238627,3.1032448877224077,0,0,427.7273411442904,0,TRUE
1014,Tyto longimembris,Tyto longimembris,accepted,Strigiformes,Hebei,2004,117.5,38.15,TRUE,TRUE,112.58719209067735,26.958209226442513,117.5,38.15,19.016739015482585,N,0,N,4.912807909322652,11.191790773557486,0,0,1338.2816527883697,0,TRUE
1015,Anhinga melanogaster,Anhinga melanogaster,accepted,Suliformes,Yunnan,2021,97.84,24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,Fregata andrewsi,Fregata andrewsi,accepted,Suliformes,Fujian,2006,119.23,25.89,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,Fregata andrewsi,Fregata andrewsi,accepted,Suliformes,Liaoning,2018,121.68,38.87,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,Fregata ariel,Fregata ariel,accepted,Suliformes,Beijing,2007,116.3,40.13,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,Fregata ariel,Fregata ariel,accepted,Suliformes,Jiangxi,2011,116.61,27.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,Fregata ariel,Fregata ariel,accepted,Suliformes,Liaoning,2018,119.76,41.1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,Fregata ariel,Fregata ariel,accepted,Suliformes,Shaanxi,2017,107.88,33.36,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,Urile pelagicus,Urile pelagicus,accepted,Suliformes,Jiangsu,2023,121.54,31.77,TRUE,TRUE,122.31134943819944,39.369788460796045,121.67311731319066,38.86350971865552,184.94786060772972,S,180.91638648263518,S,-0.7713494381994366,-7.599788460796045,-0.13311731319065245,-7.093509718655522,860.868999054415,801.0170075671853,FALSE
1023,Sula dactylatra,Sula dactylatra,accepted,Suliformes,Guangdong,2024,116.53,22.16,TRUE,TRUE,123.89713517696312,25.811926240574817,123.45357,25.737077,243.0546932674452,SW,241.96081994736704,SW,-7.367135176963117,-3.6519262405748165,-6.923569999999998,-3.577076999999999,852.9715802125438,809.5580737374535,FALSE
1024,Sula dactylatra,Sula dactylatra,accepted,Suliformes,Zhejiang,2021,122.29,30.25,TRUE,TRUE,123.89713517696312,25.811926240574817,123.680838,25.928452,342.64647346357805,N,344.47251757236086,N,-1.6071351769631121,4.438073759425183,-1.390837999999988,4.321548,519.8564703597581,501.3967069201804,FALSE
1025,Sula granti,Sula granti,accepted,Suliformes,Taiwan,2025,124.8,26.44,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,Sula sula,Sula sula,accepted,Suliformes,Fujian,2000,116.09,37.45,TRUE,TRUE,113.61914416906502,8.96107354886965,116.72049,16.376366,4.103115558752222,N,358.6083036672256,N,2.4708558309349797,28.488926451130354,-0.6304899999999947,21.073634000000002,3126.8794923986443,2338.8579494837363,FALSE
1027,Sula sula,Sula sula,accepted,Suliformes,Hebei,2017,118.55,24.78,TRUE,TRUE,113.61914416906502,8.96107354886965,116.72049,16.376366,15.946270497417686,N,11.208475069391056,N,4.9308558309349735,15.818926451130352,1.829509999999999,8.403634,1778.5035234357867,936.1447898188442,FALSE
1028,Sula sula,Sula sula,accepted,Suliformes,Jiangsu,2010,121.11,32.02,TRUE,TRUE,113.61914416906502,8.96107354886965,116.72049,16.376366,15.716457376797507,N,13.497214401011263,N,7.490855830934976,23.058926451130354,4.389510000000001,15.643634000000002,2624.1741631606064,1781.473753669858,FALSE
